Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;År;Måned;Trafikkmengde;Konfidensintervall start;Konfidensintervall slutt;Dekningsgrad (%);Antall døgn total;Antall døgn inkludert;Antall døgn ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;6202;5671;6733;96,7;30;29;1;0;100,0;1;5690;512;146;200;73;93;88;5
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;5917;5511;6323;96,7;30;29;1;0;100,0;2;5445;472;145;185;66;76;72;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;6201;5670;6732;96,7;30;29;1;0;100,0;Totalt i retning TROMSDALEN;5689;512;146;200;73;93;88;5
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;5918;5512;6324;96,7;30;29;1;0;100,0;Totalt i retning KROKEN;5446;472;145;185;66;76;72;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;12119;11190;13048;96,7;30;29;1;0;100,0;Totalt;11135;984;291;385;139;169;160;9
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;4317;3991;4643;100,0;31;31;0;0;100,0;1;3956;361;104;144;42;70;66;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;4214;3940;4488;100,0;31;31;0;1;100,0;2;3875;338;104;141;38;55;52;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;4316;3990;4642;100,0;31;31;0;1;100,0;Totalt i retning TROMSDALEN;3955;361;104;144;42;70;66;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;4216;3942;4490;100,0;31;31;0;1;100,0;Totalt i retning KROKEN;3877;338;104;141;38;55;52;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;8531;7934;9128;100,0;31;31;0;0;100,0;Totalt;7831;699;208;284;80;127;119;8
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;5421;4982;5860;100,0;31;31;0;1;100,0;1;5001;419;113;174;51;81;77;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;5248;4902;5594;100,0;31;31;0;0;100,0;2;4865;383;112;166;42;63;60;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;5420;4981;5859;100,0;31;31;0;0;100,0;Totalt i retning TROMSDALEN;5000;419;113;174;51;81;77;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;5249;4903;5595;100,0;31;31;0;0;100,0;Totalt i retning KROKEN;4866;383;112;166;42;63;60;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;10670;9890;11450;100,0;31;31;0;2;100,0;Totalt;9866;802;225;340;93;144;137;7
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;5902;5472;6332;100,0;30;30;0;1;100,0;1;5442;459;122;185;62;89;85;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;5687;5351;6023;100,0;30;30;0;0;100,0;2;5273;414;118;169;56;72;69;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;5901;5471;6331;100,0;30;30;0;0;100,0;Totalt i retning TROMSDALEN;5442;459;122;185;62;89;85;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;5688;5352;6024;100,0;30;30;0;0;100,0;Totalt i retning KROKEN;5273;414;118;169;56;72;69;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;11589;10829;12349;100,0;30;30;0;0;100,0;Totalt;10715;874;239;354;118;163;155;8
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;5539;5081;5997;100,0;31;31;0;0;100,0;1;5154;385;98;150;54;83;79;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;5425;5036;5814;100,0;31;31;0;0;100,0;2;5070;355;95;142;51;67;64;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;5539;5081;5997;100,0;31;31;0;0;100,0;Totalt i retning TROMSDALEN;5154;385;98;150;54;83;79;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;5426;5037;5815;100,0;31;31;0;1;100,0;Totalt i retning KROKEN;5071;355;95;142;51;67;64;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;10964;10120;11808;100,0;31;31;0;0;100,0;Totalt;10224;740;193;292;105;150;143;7
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;5594;5197;5991;100,0;30;30;0;0;100,0;1;5215;379;101;138;55;84;80;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;5421;5092;5750;100,0;30;30;0;0;100,0;2;5087;334;90;131;48;66;63;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;5594;5197;5991;100,0;30;30;0;0;100,0;Totalt i retning TROMSDALEN;5214;379;101;138;55;84;80;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;5422;5093;5751;100,0;30;30;0;0;100,0;Totalt i retning KROKEN;5088;334;89;131;48;66;63;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;11016;10294;11738;100,0;30;30;0;1;100,0;Totalt;10302;714;191;269;104;151;143;8
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;5348;4855;5841;100,0;31;31;0;0;100,0;1;5036;312;80;110;52;70;67;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;5226;4773;5679;100,0;31;31;0;1;100,0;2;4955;271;72;102;43;53;50;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;5347;4853;5841;100,0;31;31;0;0;100,0;Totalt i retning TROMSDALEN;5035;312;80;110;52;70;67;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;5226;4774;5678;100,0;31;31;0;0;100,0;Totalt i retning KROKEN;4956;271;72;102;43;53;50;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;10573;9628;11518;100,0;31;31;0;0;100,0;Totalt;9991;582;152;213;95;123;117;6
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;5024;4647;5401;100,0;31;31;0;0;100,0;1;4688;335;87;113;57;78;74;4
