Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;År;Måned;Trafikkmengde;Konfidensintervall start;Konfidensintervall slutt;Dekningsgrad (%);Antall døgn total;Antall døgn inkludert;Antall døgn ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;29;22;36;100,0;31;31;0;29;0,0;Totalt i retning Grønnåsen;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;70;56;84;100,0;31;31;0;70;0,0;Totalt;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;34;31;37;100,0;30;30;0;34;0,0;1;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;44;39;49;100,0;30;30;0;44;0,0;2;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;44;39;49;100,0;30;30;0;44;0,0;Totalt i retning Dramsvegen nord;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;34;31;37;100,0;30;30;0;34;0,0;Totalt i retning Grønnåsen;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;78;71;85;100,0;30;30;0;78;0,0;Totalt;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;22;19;25;100,0;31;31;0;22;0,0;1;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;27;24;30;100,0;31;31;0;27;0,0;2;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;27;24;30;100,0;31;31;0;27;0,0;Totalt i retning Dramsvegen nord;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;22;19;25;100,0;31;31;0;22;0,0;Totalt i retning Grønnåsen;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;49;43;55;100,0;31;31;0;49;0,0;Totalt;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;27;23;31;100,0;31;31;0;27;0,0;1;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;43;37;49;100,0;31;31;0;43;0,0;2;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;43;37;49;100,0;31;31;0;43;0,0;Totalt i retning Dramsvegen nord;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;27;23;31;100,0;31;31;0;27;0,0;Totalt i retning Grønnåsen;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;70;61;79;100,0;31;31;0;70;0,0;Totalt;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;32;28;36;100,0;30;30;0;32;0,0;1;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;47;40;54;100,0;30;30;0;47;0,0;2;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;47;40;54;100,0;30;30;0;47;0,0;Totalt i retning Dramsvegen nord;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;32;28;36;100,0;30;30;0;32;0,0;Totalt i retning Grønnåsen;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;78;68;88;100,0;30;30;0;78;0,0;Totalt;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;15;11;19;100,0;31;31;0;15;0,0;1;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;27;21;33;100,0;31;31;0;27;0,0;2;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;27;21;33;100,0;31;31;0;27;0,0;Totalt i retning Dramsvegen nord;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;15;11;19;100,0;31;31;0;15;0,0;Totalt i retning Grønnåsen;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;42;32;52;100,0;31;31;0;42;0,0;Totalt;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;8;7;9;100,0;30;30;0;8;0,0;1;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;18;15;21;100,0;30;30;0;18;0,0;2;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;18;15;21;100,0;30;30;0;18;0,0;Totalt i retning Dramsvegen nord;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;8;7;9;100,0;30;30;0;8;0,0;Totalt i retning Grønnåsen;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;26;22;30;100,0;30;30;0;26;0,0;Totalt;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;5;3;7;100,0;31;31;0;5;0,0;1;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;13;10;16;100,0;31;31;0;13;0,0;2;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;13;10;16;100,0;31;31;0;13;0,0;Totalt i retning Dramsvegen nord;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;5;3;7;100,0;31;31;0;5;0,0;Totalt i retning Grønnåsen;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;18;13;23;100,0;31;31;0;18;0,0;Totalt;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;8;6;10;100,0;31;31;0;8;0,0;1;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;21;16;26;100,0;31;31;0;21;0,0;2;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;21;16;26;100,0;31;31;0;21;0,0;Totalt i retning Dramsvegen nord;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;8;6;10;100,0;31;31;0;8;0,0;Totalt i retning Grønnåsen;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;29;22;36;100,0;31;31;0;29;0,0;Totalt;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;2;1;3;100,0;28;28;0;2;0,0;1;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;11;8;14;100,0;28;28;0;11;0,0;2;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;11;8;14;100,0;28;28;0;11;0,0;Totalt i retning Dramsvegen nord;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;2;1;3;100,0;28;28;0;2;0,0;Totalt i retning Grønnåsen;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;13;10;16;100,0;28;28;0;13;0,0;Totalt;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;0;0;0;100,0;31;31;0;0;-;1;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;9;7;11;100,0;31;31;0;9;0,0;2;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;9;7;11;100,0;31;31;0;9;0,0;Totalt i retning Dramsvegen nord;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;0;0;0;100,0;31;31;0;0;-;Totalt i retning Grønnåsen;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;10;7;13;100,0;31;31;0;10;0,0;Totalt;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;9;6;12;100,0;30;30;0;9;0,0;1;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;17;12;22;100,0;30;30;0;17;0,0;2;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;17;12;22;100,0;30;30;0;17;0,0;Totalt i retning Dramsvegen nord;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;9;6;12;100,0;30;30;0;9;0,0;Totalt i retning Grønnåsen;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;26;18;34;100,0;30;30;0;26;0,0;Totalt;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;38;30;46;100,0;31;31;0;38;0,0;1;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;70;59;81;100,0;31;31;0;70;0,0;2;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;70;59;81;100,0;31;31;0;70;0,0;Totalt i retning Vervarslinga i Nord-Norge;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;38;30;46;100,0;31;31;0;38;0,0;Totalt i retning Rundkjøring-Fv862-Langnesbakken;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;107;89;125;100,0;31;31;0;107;0,0;Totalt;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;57;46;68;100,0;28;28;0;57;0,0;1;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;89;74;104;100,0;28;28;0;89;0,0;2;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;89;74;104;100,0;28;28;0;89;0,0;Totalt i retning Vervarslinga i Nord-Norge;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;57;46;68;100,0;28;28;0;57;0,0;Totalt i retning Rundkjøring-Fv862-Langnesbakken;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;146;120;172;100,0;28;28;0;146;0,0;Totalt;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;65;54;76;100,0;31;31;0;65;0,0;1;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;95;80;110;100,0;31;31;0;95;0,0;2;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;95;80;110;100,0;31;31;0;95;0,0;Totalt i retning Vervarslinga i Nord-Norge;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;65;54;76;100,0;31;31;0;65;0,0;Totalt i retning Rundkjøring-Fv862-Langnesbakken;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;159;134;184;100,0;31;31;0;159;0,0;Totalt;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;66;50;82;100,0;30;30;0;66;0,0;1;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;98;76;120;100,0;30;30;0;98;0,0;2;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;98;76;120;100,0;30;30;0;98;0,0;Totalt i retning Vervarslinga i Nord-Norge;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;66;50;82;100,0;30;30;0;66;0,0;Totalt i retning Rundkjøring-Fv862-Langnesbakken;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;164;126;202;100,0;30;30;0;164;0,0;Totalt;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;114;89;139;100,0;31;31;0;114;0,0;1;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;154;123;185;100,0;31;31;0;154;0,0;2;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;154;123;185;100,0;31;31;0;154;0,0;Totalt i retning Vervarslinga i Nord-Norge;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;114;89;139;100,0;31;31;0;114;0,0;Totalt i retning Rundkjøring-Fv862-Langnesbakken;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;268;213;323;100,0;31;31;0;268;0,0;Totalt;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;163;139;187;100,0;30;30;0;163;0,0;1;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;215;187;243;100,0;30;30;0;215;0,0;2;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;215;187;243;100,0;30;30;0;215;0,0;Totalt i retning Vervarslinga i Nord-Norge;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;163;139;187;100,0;30;30;0;163;0,0;Totalt i retning Rundkjøring-Fv862-Langnesbakken;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;378;326;430;100,0;30;30;0;378;0,0;Totalt;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;83;71;95;100,0;31;31;0;83;0,0;1;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;109;94;124;100,0;31;31;0;109;0,0;2;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;109;94;124;100,0;31;31;0;109;0,0;Totalt i retning Vervarslinga i Nord-Norge;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;83;71;95;100,0;31;31;0;83;0,0;Totalt i retning Rundkjøring-Fv862-Langnesbakken;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;193;167;219;100,0;31;31;0;193;0,0;Totalt;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;146;124;168;100,0;31;31;0;146;0,0;1;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;198;167;229;100,0;31;31;0;198;0,0;2;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;198;167;229;100,0;31;31;0;198;0,0;Totalt i retning Vervarslinga i Nord-Norge;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;146;124;168;100,0;31;31;0;146;0,0;Totalt i retning Rundkjøring-Fv862-Langnesbakken;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;344;291;397;100,0;31;31;0;344;0,0;Totalt;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;169;147;191;100,0;30;30;0;169;0,0;1;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;227;195;259;100,0;30;30;0;227;0,0;2;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;227;195;259;100,0;30;30;0;227;0,0;Totalt i retning Vervarslinga i Nord-Norge;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;169;147;191;100,0;30;30;0;169;0,0;Totalt i retning Rundkjøring-Fv862-Langnesbakken;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;396;342;450;100,0;30;30;0;396;0,0;Totalt;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;109;89;129;100,0;31;31;0;109;0,0;1;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;153;127;179;100,0;31;31;0;153;0,0;2;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;153;127;179;100,0;31;31;0;153;0,0;Totalt i retning Vervarslinga i Nord-Norge;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;109;89;129;100,0;31;31;0;109;0,0;Totalt i retning Rundkjøring-Fv862-Langnesbakken;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;262;216;308;100,0;31;31;0;262;0,0;Totalt;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;94;79;109;96,7;30;29;1;94;0,0;1;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;138;117;159;96,7;30;29;1;138;0,0;2;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;138;117;159;96,7;30;29;1;138;0,0;Totalt i retning Vervarslinga i Nord-Norge;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;94;79;109;96,7;30;29;1;94;0,0;Totalt i retning Rundkjøring-Fv862-Langnesbakken;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;232;195;269;96,7;30;29;1;232;0,0;Totalt;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;58;44;72;100,0;31;31;0;58;0,0;1;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;78;59;97;100,0;31;31;0;78;0,0;2;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;78;59;97;100,0;31;31;0;78;0,0;Totalt i retning Vervarslinga i Nord-Norge;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;58;44;72;100,0;31;31;0;58;0,0;Totalt i retning Rundkjøring-Fv862-Langnesbakken;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;136;104;168;100,0;31;31;0;136;0,0;Totalt;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;70;56;84;100,0;31;31;0;70;0,0;1;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;78;63;93;100,0;31;31;0;78;0,0;2;-;-;-;-;-;-;-;-
